VARIABLES = "X" "temp" "u" "rho" "H2" "H" "AR" "N2" "HE" "O" "OH" "HCO" "HO2" "H2O" "CO" "O2" "H2O2" "CO2"
ZONE I=2403, F=POINT
0.406941 100 4.25818 0.251988 0.295775 6.94494e-26 5.23612e-16 0.556338 5.22932e-15 1.30594e-15 1.73923e-16 1.90534e-35 2.25992e-14 2.21822e-15 1.46762e-15 0.147887 8.92053e-16 4.75284e-16
0.411222 100 4.25818 0.251988 0.295775 6.80385e-26 5.23612e-16 0.556338 5.22932e-15 1.30592e-15 1.7039e-16 1.86664e-35 2.25969e-14 2.22177e-15 1.46762e-15 0.147887 8.94988e-16 4.75284e-16
0.415499 100 4.25818 0.251988 0.295775 6.66577e-26 5.23612e-16 0.556338 5.22932e-15 1.30591e-15 1.66932e-16 1.82875e-35 2.25944e-14 2.22524e-15 1.46762e-15 0.147887 8.9792e-16 4.75284e-16
0.419768 100 4.25818 0.251988 0.295775 6.53075e-26 5.23612e-16 0.556338 5.22932e-15 1.30589e-15 1.6355e-16 1.79171e-35 2.25919e-14 2.22863e-15 1.46762e-15 0.147887 9.00845e-16 4.75284e-16
0.42402 100 4.25818 0.251988 0.295775 6.39902e-26 5.23612e-16 0.556338 5.22932e-15 1.30587e-15 1.60251e-16 1.75557e-35 2.25894e-14 2.23195e-15 1.46762e-15 0.147887 9.03758e-16 4.75284e-16
0.428233 100 4.25818 0.251988 0.295775 6.27106e-26 5.23612e-16 0.556338 5.22932e-15 1.30586e-15 1.57047e-16 1.72046e-35 2.25868e-14 2.23517e-15 1.46762e-15 0.147887 9.06645e-16 4.75284e-16
0.432364 100 4.25818 0.251988 0.295775 6.14809e-26 5.23612e-16 0.556338 5.22932e-15 1.30585e-15 1.53967e-16 1.68673e-35 2.25842e-14 2.23826e-15 1.46762e-15 0.147887 9.09474e-16 4.75284e-16
0.436309 100 4.25818 0.251988 0.295775 6.03289e-26 5.23612e-16 0.556338 5.22932e-15 1.30583e-15 1.51082e-16 1.65512e-35 2.25817e-14 2.24116e-15 1.46762e-15 0.147887 9.12175e-16 4.75284e-16
0.439846 100 4.25818 0.251988 0.295775 5.93131e-26 5.23612e-16 0.556338 5.22932e-15 1.30582e-15 1.48538e-16 1.62726e-35 2.25793e-14 2.24372e-15 1.46762e-15 0.147887 9.14596e-16 4.75284e-16
0.442677 100 4.25818 0.251988 0.295775 5.85112e-26 5.23612e-16 0.556338 5.22932e-15 1.30581e-15 1.4653e-16 1.60525e-35 2.25775e-14 2.24574e-15 1.46762e-15 0.147887 9.16534e-16 4.75284e-16
0.444667 100 4.25818 0.251988 0.295775 5.7953e-26 5.23612e-16 0.556338 5.22932e-15 1.3058e-15 1.45132e-16 1.58994e-35 2.25761e-14 2.24714e-15 1.46762e-15 0.147887 9.17895e-16 4.75284e-16
0.445968 100 4.25818 0.251988 0.295775 5.75903e-26 5.23612e-16 0.556338 5.22932e-15 1.3058e-15 1.44224e-16 1.57999e-35 2.25752e-14 2.24805e-15 1.46762e-15 0.147887 9.18786e-16 4.75284e-16
0.446844 100 4.25818 0.251988 0.295775 5.7347e-26 5.23612e-16 0.556338 5.22932e-15 1.30579e-15 1.43615e-16 1.57332e-35 2.25746e-14 2.24867e-15 1.46762e-15 0.147887 9.19385e-16 4.75284e-16
0.447483 100 4.25818 0.251988 0.295775 5.71703e-26 5.23612e-16 0.556338 5.22932e-15 1.30579e-15 1.43172e-16 1.56847e-35 2.25742e-14 2.24911e-15 1.46762e-15 0.147887 9.19822e-16 4.75284e-16
0.44798 100 4.25818 0.251988 0.295775 5.70332e-26 5.23612e-16 0.556338 5.22932e-15 1.30579e-15 1.42829e-16 1.5647e-35 2.25739e-14 2.24946e-15 1.46762e-15 0.147887 9.20162e-16 4.75284e-16
0.448386 100 4.25818 0.251988 0.295775 5.69212e-26 5.23612e-16 0.556338 5.22932e-15 1.30579e-15 1.42548e-16 1.56163e-35 2.25736e-14 2.24974e-15 1.46762e-15 0.147887 9.2044e-16 4.75284e-16
0.448741 100 4.25818 0.251988 0.295775 5.68236e-26 5.23612e-16 0.556338 5.22932e-15 1.30579e-15 1.42304e-16 1.55895e-35 2.25734e-14 2.24998e-15 1.46762e-15 0.147887 9.20683e-16 4.75284e-16
